Age,Attrition,BusinessTravel,DailyRate,DistanceFromHome,Education,EducationField,EmployeeNumber,EnvironmentSatisfaction,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
48.0,1237,1054,969.0,2,2,132,1258.0,4.0,76.0,4.0,1.0,259,2,457,2559.0,16620.0,5.0,1057,11,3,3,80,0,7.0,4,2,1.0,0,0,0
27.0,1237,1054,1167.0,4,2,608,1259.0,1.0,76.0,3.0,1.0,292,3,321,2517.0,3208.0,1.0,1057,11,3,2,80,3,5.0,2,3,5.0,3,0,3
29.0,1237,1054,1329.0,7,3,608,1260.0,3.0,82.0,3.0,2.0,131,4,321,6623.0,4204.0,1.0,413,11,3,2,80,2,6.0,2,3,6.0,0,1,0
48.0,1237,1054,715.0,1,3,608,1263.0,4.0,76.0,2.0,5.0,80,4,457,17948.0,8733.0,6.0,1057,12,3,3,80,0,25.0,3,4,1.0,0,0,0
29.0,1237,1054,694.0,1,3,608,1264.0,4.0,87.0,2.0,4.0,80,4,321,16124.0,3423.0,3.0,1057,14,3,2,80,2,9.0,2,2,7.0,7,1,7
34.0,1237,1054,1320.0,20,3,132,1265.0,3.0,89.0,4.0,1.0,292,3,692,2585.0,21643.0,0.0,1057,17,3,4,80,0,2.0,5,2,1.0,0,0,0
44.0,1237,1054,1099.0,5,3,159,1267.0,2.0,88.0,3.0,5.0,102,2,692,17948.0,8751.0,7.0,1057,11,3,3,80,1,26.0,5,3,19.5,9,3,10
33.0,1237,1054,536.0,10,5,159,1268.0,4.0,82.0,4.0,3.0,326,3,321,8380.0,21708.0,0.0,413,14,3,4,80,2,10.0,3,3,9.0,8,0,8
19.0,1237,1054,265.0,25,3,608,1269.0,2.0,57.0,4.0,1.0,292,4,457,2994.0,21221.0,1.0,413,12,3,4,80,0,1.0,2,3,1.0,0,0,1
23.0,1237,1054,373.0,1,2,608,1270.0,4.0,47.0,3.0,1.0,292,3,692,1223.0,16901.0,1.0,1057,22,4,4,80,1,1.0,2,3,1.0,0,0,1
25.0,233,269,599.0,24,1,608,1273.0,3.0,73.0,1.0,1.0,83,4,457,1118.0,8040.0,1.0,413,14,3,4,80,0,1.0,4,3,1.0,0,1,0
26.0,1237,1054,583.0,4,2,608,1275.0,3.0,53.0,3.0,1.0,292,4,457,2875.0,9973.0,1.0,413,20,4,2,80,0,8.0,2,2,8.0,5,2,2
45.0,233,1054,1449.0,2,3,159,1277.0,1.0,94.0,1.0,5.0,102,2,457,17948.0,2493.0,2.0,413,16,3,1,80,0,26.0,2,3,19.5,10,1,11
55.0,1237,147,177.0,8,1,462,1278.0,4.0,37.0,2.0,4.0,131,2,321,13577.0,25592.0,1.0,413,15,3,4,80,1,30.75,3,3,19.5,9,15,0
21.0,233,269,251.0,10,2,608,1279.0,1.0,45.0,2.0,1.0,259,3,457,2625.0,25308.0,1.0,1057,20,4,3,80,0,2.0,2,1,2.0,2,2,2
46.0,1237,1054,168.0,4,2,159,1280.0,4.0,33.0,2.0,5.0,102,2,692,17948.0,9946.0,2.0,1057,14,3,3,80,1,26.0,2,3,11.0,4,0,8
34.0,1237,1054,131.0,2,3,159,1281.0,3.0,86.0,3.0,2.0,326,1,457,4538.0,6039.0,0.0,413,12,3,4,80,0,4.0,3,3,3.0,2,0,2
51.0,1237,269,237.0,9,3,608,1282.0,4.0,83.0,3.0,5.0,102,2,321,17948.0,19196.0,4.0,413,24,4,1,80,1,30.75,5,2,19.5,10,11,10
59.0,1237,1054,1429.0,18,4,462,1283.0,4.0,67.0,3.0,3.0,145,4,457,10512.0,20002.0,6.0,1057,12,3,4,80,0,25.0,6,2,9.0,7,5,4
34.0,1237,269,135.0,19,3,462,1285.0,3.0,46.0,3.0,2.0,259,2,321,4444.0,22534.0,4.0,1057,13,3,3,80,2,15.0,2,4,11.0,8,5,10
28.0,1237,269,791.0,1,4,462,1286.0,4.0,44.0,3.0,1.0,259,3,457,2154.0,6842.0,0.0,413,11,3,3,80,0,5.0,2,2,4.0,2,0,2
44.0,1237,1054,1199.0,4,2,608,1288.0,3.0,92.0,4.0,5.0,102,1,321,17948.0,17477.0,1.0,1057,14,3,4,80,2,26.0,4,2,19.5,9,14,13
34.0,1237,269,648.0,11,3,608,1289.0,3.0,56.0,2.0,2.0,52,2,692,4490.0,21833.0,4.0,1057,11,3,4,80,2,14.0,5,4,10.0,9,1,8
35.0,1237,1054,735.0,6,1,608,1291.0,3.0,66.0,3.0,1.0,292,3,692,3506.0,6020.0,0.0,413,14,3,4,80,0,4.0,3,3,3.0,2,2,2
42.0,1237,1054,603.0,7,4,462,1292.0,2.0,78.0,4.0,2.0,292,2,692,2372.0,5628.0,6.0,413,16,3,4,80,0,18.0,2,3,1.0,0,0,0
43.0,1237,1054,531.0,4,4,159,1293.0,4.0,56.0,2.0,3.0,326,4,457,10231.0,20364.0,3.0,1057,14,3,4,80,0,23.0,3,4,19.5,7,15,17
36.0,1237,1054,429.0,2,4,608,1294.0,3.0,53.0,3.0,2.0,145,2,457,5410.0,2323.0,9.0,413,11,3,4,80,0,18.0,2,3,16.0,14,5,12
44.0,233,1054,621.0,15,3,462,1295.0,1.0,73.0,3.0,3.0,131,4,692,7978.0,14075.0,1.0,1057,11,3,4,80,1,10.0,2,3,10.0,7,0,5
28.0,1237,269,193.0,2,3,608,1296.0,4.0,52.0,2.0,1.0,259,4,692,3867.0,14222.0,1.0,413,12,3,2,80,1,2.0,2,3,2.0,2,2,2
51.0,1237,269,968.0,6,2,462,1297.0,2.0,40.0,2.0,1.0,259,3,457,2838.0,4257.0,0.0,1057,14,3,2,80,0,8.0,6,2,7.0,0,7,7
30.0,1237,147,879.0,9,2,462,1298.0,3.0,72.0,3.0,2.0,145,3,457,4695.0,12858.0,7.0,413,18,3,3,80,0,10.0,3,3,8.0,4,1,7
29.0,233,1054,806.0,7,3,132,1299.0,2.0,39.0,3.0,1.0,259,3,321,3339.0,17285.0,3.0,413,13,3,1,80,2,10.0,2,3,7.0,7,7,7
28.0,1237,1054,640.0,1,3,132,1301.0,4.0,84.0,3.0,1.0,292,1,457,2080.0,4732.0,2.0,1057,11,3,2,80,0,5.0,2,2,3.0,2,1,2
25.0,1237,1054,266.0,1,3,462,1303.0,4.0,40.0,3.0,1.0,292,2,457,2096.0,18830.0,1.0,1057,18,3,4,80,0,2.0,3,2,2.0,2,2,1
32.0,1237,1054,604.0,8,3,462,1304.0,3.0,56.0,4.0,2.0,326,4,692,6209.0,11693.0,1.0,1057,15,3,3,80,2,10.0,4,4,10.0,7,0,8
45.0,1237,269,364.0,25,3,462,1306.0,2.0,83.0,3.0,5.0,102,2,457,17948.0,13035.0,3.0,1057,22,4,3,80,0,22.0,4,3,0.0,0,0,0
39.0,1237,1054,412.0,13,4,462,1307.0,3.0,94.0,2.0,4.0,102,2,321,17123.0,17334.0,6.0,413,13,3,4,80,2,21.0,4,3,19.0,9,15,2
58.0,1237,1054,848.0,23,4,608,1308.0,1.0,88.0,3.0,1.0,292,3,321,2372.0,26076.0,1.0,1057,12,3,4,80,2,2.0,3,3,2.0,2,2,2
32.0,233,1054,1089.0,7,2,608,1309.0,4.0,79.0,3.0,2.0,259,3,692,4883.0,22845.0,1.0,1057,18,3,1,80,1,10.0,3,3,10.0,4,1,1
39.0,233,1054,360.0,23,3,462,1310.0,3.0,93.0,3.0,1.0,292,1,457,3904.0,22154.0,0.0,1057,13,3,1,80,0,6.0,2,3,5.0,2,0,3
30.0,1237,1054,1138.0,6,3,132,1311.0,1.0,48.0,2.0,2.0,259,4,692,4627.0,23631.0,0.0,1057,12,3,1,80,1,10.0,6,3,9.0,2,6,7
36.0,1237,1054,325.0,10,4,132,1312.0,4.0,63.0,3.0,3.0,131,3,692,7094.0,5747.0,3.0,1057,12,3,1,80,0,10.0,0,3,7.0,7,1,7
46.0,1237,1054,991.0,1,2,608,1314.0,4.0,44.0,3.0,1.0,52,1,457,3423.0,22957.0,6.0,1057,12,3,3,80,0,10.0,3,4,7.0,6,5,7
28.0,1237,147,1476.0,1,3,608,1315.0,3.0,55.0,1.0,2.0,259,4,692,6674.0,16392.0,0.0,1057,11,3,1,80,3,10.0,6,3,9.0,8,7,5
50.0,1237,1054,1322.0,28,3,608,1317.0,4.0,43.0,3.0,4.0,80,1,692,16880.0,22422.0,4.0,413,11,3,2,80,0,25.0,2,3,3.0,2,1,2
40.0,233,1054,299.0,25,4,159,1318.0,4.0,57.0,2.0,3.0,326,2,457,9094.0,17235.0,2.0,413,12,3,3,80,0,9.0,2,3,5.0,4,1,0
52.0,233,1054,1030.0,5,3,608,1319.0,2.0,64.0,3.0,3.0,326,2,457,8446.0,21534.0,9.0,413,19,3,3,80,0,10.0,2,2,8.0,7,7,7
30.0,1237,1054,634.0,17,4,462,1321.0,2.0,95.0,3.0,3.0,102,1,692,11916.0,25927.0,1.0,413,23,4,4,80,2,9.0,2,3,9.0,1,0,8
39.0,1237,1054,524.0,18,2,608,1322.0,1.0,32.0,3.0,2.0,145,3,457,4534.0,13352.0,0.0,1057,11,3,1,80,0,9.0,6,3,8.0,7,1,7
31.0,1237,147,587.0,2,4,608,1324.0,4.0,57.0,3.0,3.0,326,3,321,9852.0,8935.0,1.0,413,19,3,1,80,1,10.0,5,2,10.0,8,9,6
41.0,1237,147,256.0,10,2,462,1329.0,3.0,40.0,1.0,2.0,326,2,457,6151.0,22074.0,1.0,1057,13,3,1,80,0,19.0,4,3,19.0,2,11,9
31.0,233,269,1060.0,1,3,608,1331.0,4.0,54.0,3.0,1.0,83,2,457,2302.0,8319.0,1.0,413,11,3,1,80,0,3.0,2,4,3.0,2,2,2
44.0,233,1054,935.0,3,3,608,1333.0,1.0,89.0,3.0,1.0,259,1,692,2362.0,14669.0,4.0,1057,12,3,3,80,0,10.0,4,4,3.0,2,1,2
42.0,1237,147,495.0,2,1,608,1334.0,3.0,37.0,3.0,4.0,102,3,692,17861.0,26582.0,0.0,413,13,3,4,80,0,21.0,3,2,19.5,8,2,10
55.0,1237,1054,282.0,2,2,462,1336.0,4.0,58.0,1.0,5.0,102,3,692,17948.0,6992.0,4.0,1057,14,3,4,80,1,23.0,5,3,19.0,9,9,11
56.0,1237,1054,206.0,8,4,608,1338.0,4.0,99.0,3.0,5.0,102,2,457,17948.0,4022.0,6.0,1057,14,3,1,80,0,30.75,4,3,7.0,3,7,7
40.0,1237,147,458.0,16,2,608,1340.0,3.0,74.0,3.0,1.0,292,3,321,3544.0,8532.0,9.0,1057,16,3,2,80,1,6.0,0,3,4.0,2,0,0
34.0,1237,1054,943.0,9,3,608,1344.0,4.0,86.0,3.0,3.0,131,4,321,8500.0,5494.0,0.0,1057,11,3,4,80,1,10.0,0,2,9.0,7,1,6
40.0,1237,1054,523.0,2,3,608,1346.0,3.0,98.0,3.0,2.0,292,4,457,4661.0,22455.0,1.0,1057,13,3,3,80,0,9.0,4,3,9.0,8,8,8
41.0,1237,269,1018.0,1,3,159,1349.0,3.0,66.0,3.0,2.0,326,1,321,4103.0,4297.0,0.0,1057,17,3,4,80,1,10.0,2,3,9.0,3,1,7
35.0,1237,269,482.0,4,4,608,1350.0,3.0,87.0,3.0,2.0,292,3,457,4249.0,2690.0,1.0,413,11,3,2,80,0,9.0,3,3,9.0,6,1,1
51.0,1237,1054,770.0,5,3,608,1352.0,3.0,84.0,3.0,4.0,102,2,321,14026.0,17588.0,1.0,413,11,3,2,80,1,30.75,2,3,19.5,9,0,10
38.0,1237,1054,1009.0,2,2,608,1355.0,2.0,31.0,3.0,2.0,326,1,321,6893.0,19461.0,3.0,1057,15,3,4,80,1,11.0,3,3,7.0,7,1,7
34.0,1237,1054,507.0,15,2,462,1356.0,3.0,66.0,3.0,2.0,326,1,457,6125.0,23553.0,1.0,1057,12,3,4,80,0,10.0,6,4,10.0,8,9,6
25.0,1237,1054,882.0,19,1,462,1358.0,4.0,67.0,3.0,1.0,259,4,692,3669.0,9075.0,3.0,1057,11,3,3,80,3,7.0,6,2,3.0,2,1,2
58.0,233,1054,601.0,7,4,462,1360.0,3.0,53.0,2.0,3.0,145,1,692,10008.0,12023.0,7.0,413,14,3,4,80,0,30.75,0,2,10.0,9,5,9
40.0,1237,1054,329.0,1,4,608,1361.0,2.0,88.0,3.0,1.0,259,2,692,2387.0,6762.0,3.0,1057,22,4,3,80,1,7.0,3,3,4.0,2,0,3
36.0,1237,269,607.0,7,3,159,1362.0,1.0,83.0,4.0,2.0,326,1,692,4639.0,2261.0,2.0,1057,16,3,4,80,1,17.0,2,2,15.0,7,6,13
48.0,1237,1054,855.0,4,3,608,1363.0,4.0,54.0,3.0,3.0,145,4,457,7898.0,18706.0,1.0,1057,11,3,3,80,0,11.0,2,3,10.0,9,0,8
27.0,1237,1054,1291.0,11,3,462,1364.0,3.0,98.0,4.0,1.0,83,4,692,2534.0,6527.0,8.0,1057,14,3,2,80,1,5.0,4,3,1.0,0,0,0
51.0,1237,1054,1405.0,11,2,132,1367.0,4.0,82.0,2.0,4.0,145,2,457,13142.0,24439.0,3.0,1057,16,3,2,80,0,29.0,1,2,5.0,2,0,3
18.0,1237,147,1124.0,1,3,608,1368.0,4.0,97.0,3.0,1.0,259,4,457,1611.0,19305.0,1.0,1057,15,3,3,80,0,0.0,5,4,0.0,0,0,0
35.0,1237,1054,817.0,1,3,462,1369.0,4.0,60.0,2.0,2.0,259,4,692,5363.0,10846.0,0.0,1057,12,3,2,80,1,10.0,0,3,9.0,7,0,0
27.0,1237,269,793.0,2,1,608,1371.0,4.0,43.0,1.0,2.0,326,4,457,5071.0,20392.0,3.0,1057,20,4,2,80,0,8.0,3,3,6.0,2,0,0
55.0,233,1054,267.0,13,4,159,1372.0,1.0,85.0,4.0,4.0,326,3,457,13695.0,9277.0,6.0,413,17,3,3,80,0,24.0,2,2,19.0,7,3,8
56.0,1237,1054,1369.0,23,3,608,1373.0,4.0,68.0,3.0,4.0,145,2,692,13402.0,18235.0,4.0,413,12,3,1,80,1,30.75,0,3,19.0,16,15,9
34.0,1237,147,999.0,26,1,132,1374.0,1.0,92.0,2.0,1.0,292,3,321,2029.0,15891.0,1.0,1057,20,4,3,80,3,5.0,2,3,5.0,4,0,0
40.0,1237,1054,1202.0,2,1,462,1375.0,2.0,89.0,4.0,2.0,131,3,321,6377.0,13888.0,5.0,1057,20,4,2,80,3,15.0,0,3,12.0,11,11,8
34.0,1237,1054,285.0,29,3,462,1377.0,2.0,86.0,3.0,2.0,259,3,692,5429.0,17491.0,4.0,1057,13,3,1,80,2,10.0,1,3,8.0,7,7,7
31.0,233,269,703.0,2,3,608,1379.0,3.0,90.0,2.0,1.0,83,4,457,2785.0,11882.0,7.0,1057,14,3,3,80,0,3.0,3,4,1.0,0,0,0
35.0,233,269,662.0,18,4,159,1380.0,4.0,67.0,3.0,2.0,326,3,692,4614.0,23288.0,0.0,413,18,3,3,80,1,5.0,0,2,4.0,2,3,2
38.0,1237,269,693.0,7,3,608,1382.0,4.0,57.0,4.0,1.0,292,3,321,2610.0,15748.0,1.0,1057,11,3,4,80,3,4.0,2,3,4.0,2,0,3
34.0,1237,1054,404.0,2,4,132,1383.0,3.0,98.0,3.0,2.0,131,4,457,6687.0,6163.0,1.0,1057,11,3,4,80,0,14.0,2,4,14.0,11,4,11
28.0,1237,1054,736.0,26,3,608,1387.0,3.0,48.0,2.0,2.0,326,1,692,4724.0,24232.0,1.0,1057,11,3,3,80,1,5.0,0,3,5.0,3,0,4
31.0,233,1054,330.0,22,4,462,1389.0,4.0,98.0,3.0,2.0,145,3,692,6179.0,21057.0,1.0,413,15,3,4,80,2,10.0,3,2,10.0,2,6,7
39.0,1237,1054,1498.0,21,4,608,1390.0,1.0,44.0,2.0,2.0,326,4,692,6120.0,3567.0,3.0,413,12,3,4,80,2,8.0,2,4,5.0,4,1,4
51.0,1237,269,541.0,2,3,159,1391.0,2.0,52.0,3.0,3.0,326,2,692,10596.0,15395.0,2.0,1057,11,3,2,80,0,14.0,5,3,4.0,2,3,2
41.0,1237,269,1200.0,22,3,608,1392.0,4.0,75.0,3.0,2.0,292,4,321,5467.0,13953.0,3.0,413,14,3,1,80,2,12.0,4,2,6.0,2,3,3
37.0,1237,1054,1439.0,4,1,608,1394.0,3.0,54.0,3.0,1.0,292,3,692,2996.0,5182.0,7.0,413,15,3,4,80,0,8.0,2,3,6.0,4,1,3
33.0,1237,269,1111.0,5,1,608,1395.0,2.0,61.0,3.0,2.0,326,4,692,9998.0,19293.0,6.0,1057,13,3,1,80,0,8.0,2,4,5.0,4,1,2
32.0,1237,1054,499.0,2,1,159,1396.0,3.0,36.0,3.0,2.0,326,2,692,4078.0,20497.0,0.0,413,13,3,1,80,3,4.0,3,2,3.0,2,1,2
39.0,1237,147,1485.0,25,2,608,1397.0,3.0,71.0,3.0,3.0,131,3,692,10920.0,3449.0,3.0,1057,21,4,2,80,1,13.0,2,3,6.0,4,0,5
25.0,1237,1054,1372.0,18,1,608,1399.0,1.0,93.0,4.0,2.0,326,3,692,6232.0,12477.0,2.0,1057,11,3,2,80,0,6.0,3,2,3.0,2,1,2
52.0,1237,269,322.0,28,2,462,1401.0,4.0,59.0,4.0,4.0,145,3,692,13247.0,9731.0,2.0,413,11,3,2,80,1,24.0,3,2,5.0,3,0,2
43.0,1237,1054,930.0,6,3,462,1402.0,1.0,73.0,2.0,2.0,292,3,457,4081.0,20003.0,1.0,413,14,3,1,80,0,20.0,3,1,19.5,7,1,8
27.0,1237,1054,205.0,10,3,159,1403.0,4.0,98.0,2.0,2.0,326,4,692,5769.0,7100.0,1.0,413,11,3,4,80,0,6.0,3,3,6.0,2,4,4
27.0,233,1054,135.0,17,4,608,1405.0,4.0,51.0,3.0,1.0,292,3,457,2394.0,25681.0,1.0,413,13,3,4,80,0,8.0,2,3,8.0,2,7,7
26.0,1237,1054,683.0,2,1,462,1407.0,1.0,36.0,2.0,1.0,292,4,457,3904.0,4050.0,0.0,1057,12,3,4,80,0,5.0,2,3,4.0,3,1,1
42.0,1237,1054,1147.0,10,3,27,1408.0,3.0,31.0,3.0,4.0,102,1,692,16799.0,16616.0,0.0,1057,14,3,3,80,1,21.0,5,3,19.5,7,0,9
52.0,1237,1054,258.0,8,4,82,1409.0,3.0,54.0,3.0,1.0,259,1,692,2950.0,17363.0,9.0,1057,13,3,3,80,0,12.0,2,1,5.0,4,0,4
37.0,1237,1054,1462.0,11,3,462,1411.0,1.0,94.0,3.0,1.0,259,3,457,3629.0,19106.0,4.0,1057,18,3,1,80,0,8.0,6,3,3.0,2,0,2
35.0,1237,269,200.0,18,2,608,1412.0,3.0,60.0,3.0,3.0,145,4,457,9362.0,19944.0,2.0,1057,11,3,3,80,0,10.0,2,3,2.0,2,2,2
25.0,1237,1054,949.0,1,3,132,1415.0,1.0,81.0,3.0,1.0,259,4,692,3229.0,4910.0,4.0,1057,11,3,2,80,1,7.0,2,2,3.0,2,0,2
26.0,1237,1054,652.0,7,3,82,1417.0,3.0,100.0,4.0,1.0,259,1,457,3578.0,23577.0,0.0,1057,12,3,4,80,0,8.0,2,3,7.0,7,0,7
29.0,1237,1054,332.0,17,3,82,1419.0,2.0,51.0,2.0,3.0,52,1,457,7988.0,9769.0,1.0,1057,13,3,1,80,0,10.0,3,2,10.0,9,0,9
49.0,233,269,1475.0,28,2,608,1420.0,1.0,97.0,2.0,2.0,259,1,457,4284.0,22710.0,3.0,1057,20,4,1,80,0,20.0,2,3,4.0,3,1,3
29.0,233,269,337.0,14,1,82,1421.0,3.0,84.0,3.0,3.0,131,4,457,7553.0,22930.0,0.0,413,12,3,1,80,0,9.0,1,3,8.0,7,7,7
54.0,1237,1054,971.0,1,3,462,1422.0,4.0,54.0,3.0,4.0,80,4,457,17328.0,5652.0,6.0,1057,19,3,4,80,0,29.0,3,2,19.5,7,12,7
58.0,1237,1054,1055.0,1,3,462,1423.0,4.0,76.0,3.0,5.0,80,1,692,17948.0,22456.0,3.0,413,21,4,3,80,1,30.75,3,3,9.0,8,1,5
55.0,1237,1054,1136.0,1,4,462,1424.0,2.0,81.0,4.0,4.0,80,4,321,14732.0,12414.0,2.0,1057,13,3,4,80,2,30.75,4,4,7.0,7,0,0
36.0,1237,1054,1174.0,3,4,159,1425.0,1.0,99.0,3.0,2.0,326,2,457,9278.0,20763.0,3.0,413,16,3,4,80,0,15.0,3,3,5.0,4,0,1
31.0,233,269,667.0,1,4,608,1427.0,2.0,50.0,1.0,1.0,83,3,457,1359.0,16154.0,1.0,1057,12,3,2,80,0,1.0,3,3,1.0,0,0,0
30.0,1237,1054,855.0,7,4,159,1428.0,4.0,73.0,3.0,2.0,326,1,321,4779.0,12761.0,7.0,1057,14,3,2,80,2,8.0,3,3,3.0,2,0,2
31.0,1237,1054,182.0,8,5,608,1430.0,1.0,93.0,3.0,4.0,80,2,457,16422.0,8847.0,3.0,1057,11,3,3,80,0,9.0,3,4,3.0,2,1,0
34.0,1237,269,560.0,1,4,82,1431.0,4.0,91.0,3.0,1.0,292,1,321,2996.0,20284.0,5.0,1057,14,3,3,80,2,10.0,2,3,4.0,3,1,3
31.0,233,1054,202.0,8,3,608,1433.0,1.0,34.0,2.0,1.0,292,2,457,1261.0,22262.0,1.0,1057,12,3,3,80,0,1.0,3,4,1.0,0,0,0
27.0,1237,1054,1377.0,11,1,608,1434.0,2.0,91.0,3.0,1.0,259,1,692,2099.0,7679.0,0.0,1057,14,3,2,80,0,6.0,3,4,5.0,0,1,4
36.0,1237,1054,172.0,4,4,608,1435.0,1.0,37.0,2.0,2.0,259,4,457,5810.0,22604.0,1.0,1057,16,3,3,80,0,10.0,2,2,10.0,4,1,8
36.0,1237,1054,329.0,16,4,159,1436.0,3.0,98.0,2.0,2.0,326,1,692,5647.0,13494.0,4.0,1057,13,3,1,80,2,11.0,3,2,3.0,2,0,2
47.0,1237,1054,465.0,1,3,132,1438.0,1.0,74.0,3.0,1.0,292,4,692,3420.0,10205.0,7.0,1057,12,3,3,80,1,17.0,2,2,6.0,5,1,2
25.0,233,1054,383.0,9,2,608,1439.0,1.0,68.0,2.0,1.0,83,1,692,4400.0,15182.0,3.0,1057,12,3,1,80,0,6.0,2,3,3.0,2,2,2
37.0,1237,147,1413.0,5,2,132,1440.0,3.0,84.0,4.0,1.0,259,3,457,3500.0,25470.0,0.0,1057,14,3,1,80,0,7.0,2,1,6.0,5,1,3
56.0,1237,1054,1255.0,1,2,608,1441.0,1.0,90.0,3.0,1.0,292,1,692,2066.0,10494.0,2.0,1057,22,4,4,80,1,5.0,3,4,3.0,2,1,0
47.0,1237,1054,359.0,2,4,462,1443.0,1.0,82.0,3.0,4.0,80,3,692,17169.0,26703.0,3.0,1057,19,3,2,80,2,26.0,2,4,19.5,17,5,6
24.0,1237,1054,1476.0,4,1,462,1445.0,4.0,42.0,3.0,2.0,326,3,692,4162.0,15211.0,1.0,413,12,3,3,80,2,5.0,3,3,5.0,4,0,3
32.0,1237,1054,601.0,7,5,159,1446.0,4.0,97.0,3.0,2.0,326,4,692,9204.0,23343.0,4.0,1057,12,3,3,80,1,7.0,3,2,4.0,3,0,3
34.0,1237,1054,401.0,1,3,608,1447.0,4.0,86.0,2.0,1.0,259,2,692,3294.0,3708.0,5.0,1057,17,3,1,80,1,7.0,2,2,5.0,4,0,2
41.0,1237,1054,1283.0,5,5,462,1448.0,2.0,90.0,4.0,1.0,292,3,692,2127.0,5561.0,2.0,413,12,3,1,80,0,7.0,5,2,4.0,2,0,3
40.0,1237,147,663.0,9,4,82,1449.0,3.0,81.0,3.0,2.0,259,3,321,3975.0,23099.0,3.0,1057,11,3,3,80,2,11.0,2,4,8.0,7,0,7
31.0,1237,1054,326.0,8,2,608,1453.0,1.0,31.0,3.0,3.0,326,4,321,10793.0,8386.0,1.0,1057,18,3,1,80,1,13.0,5,3,13.0,7,9,9
46.0,233,1054,377.0,9,3,159,1457.0,1.0,52.0,3.0,3.0,326,4,321,10096.0,15986.0,4.0,1057,11,3,1,80,1,28.0,1,4,7.0,7,4,3
39.0,233,147,592.0,2,3,608,1458.0,1.0,54.0,2.0,1.0,259,1,457,3646.0,17181.0,2.0,413,23,4,2,80,0,11.0,2,4,1.0,0,0,0
31.0,233,269,1445.0,1,5,608,1459.0,3.0,100.0,4.0,3.0,145,2,457,7446.0,8931.0,1.0,1057,11,3,1,80,0,10.0,2,3,10.0,8,4,7
45.0,1237,1054,1038.0,20,3,462,1460.0,2.0,95.0,1.0,3.0,131,1,321,10851.0,19863.0,2.0,413,18,3,2,80,1,24.0,2,3,7.0,7,0,7
31.0,1237,1054,1398.0,8,2,462,1461.0,4.0,96.0,4.0,1.0,52,2,457,2109.0,24609.0,9.0,1057,18,3,4,80,0,8.0,3,3,3.0,2,0,2
31.0,233,269,523.0,2,3,608,1464.0,2.0,94.0,3.0,1.0,259,4,692,3722.0,21081.0,6.0,413,13,3,3,80,1,7.0,2,1,2.0,2,2,2
45.0,1237,1054,1448.0,29,3,132,1465.0,2.0,55.0,3.0,3.0,145,4,692,9380.0,14720.0,4.0,413,18,3,4,80,2,10.0,4,4,3.0,1,1,2
48.0,1237,1054,1221.0,7,3,159,1466.0,3.0,96.0,3.0,2.0,326,1,321,5486.0,24795.0,4.0,1057,11,3,1,80,3,15.0,3,3,2.0,2,2,2
34.0,233,1054,1107.0,9,4,132,1467.0,1.0,52.0,3.0,1.0,52,3,692,2742.0,3072.0,1.0,1057,15,3,4,80,0,2.0,0,3,2.0,2,2,2
40.0,1237,147,218.0,8,1,462,1468.0,4.0,55.0,2.0,3.0,80,2,321,13757.0,25178.0,2.0,1057,11,3,3,80,1,16.0,5,3,9.0,8,4,8
28.0,1237,1054,866.0,5,3,462,1469.0,4.0,84.0,3.0,2.0,326,1,457,8463.0,23490.0,0.0,1057,18,3,4,80,0,6.0,4,3,5.0,4,1,3
44.0,1237,147,981.0,5,3,608,1471.0,3.0,90.0,2.0,1.0,259,3,457,3162.0,7973.0,3.0,1057,14,3,4,80,0,7.0,5,3,5.0,2,0,3
53.0,1237,1054,447.0,2,3,462,1472.0,4.0,39.0,4.0,4.0,80,2,457,16598.0,19764.0,4.0,1057,12,3,2,80,0,30.75,2,2,9.0,8,8,8
49.0,1237,1054,1495.0,5,4,132,1473.0,1.0,96.0,3.0,2.0,131,3,692,6651.0,21534.0,2.0,1057,14,3,2,80,1,20.0,0,2,3.0,2,1,2
40.0,1237,1054,896.0,2,3,462,1474.0,3.0,68.0,3.0,1.0,292,3,321,2345.0,8045.0,2.0,1057,14,3,3,80,1,8.0,3,4,3.0,1,1,2
44.0,1237,1054,1467.0,20,3,608,1475.0,4.0,49.0,3.0,1.0,292,2,457,3420.0,21158.0,1.0,1057,13,3,3,80,0,6.0,3,2,5.0,2,1,3
33.0,1237,269,430.0,7,3,462,1477.0,4.0,54.0,3.0,2.0,326,1,692,4373.0,17456.0,0.0,1057,14,3,1,80,2,5.0,2,3,4.0,3,0,3
34.0,1237,1054,1326.0,3,3,82,1478.0,4.0,81.0,1.0,2.0,326,1,457,4759.0,15891.0,3.0,1057,18,3,4,80,0,15.0,2,3,13.0,9,3,12
30.0,1237,1054,1358.0,16,1,608,1479.0,4.0,96.0,3.0,2.0,326,3,692,5301.0,2939.0,8.0,1057,15,3,3,80,2,4.0,2,2,2.0,1,2,2
42.0,1237,269,748.0,9,2,462,1480.0,1.0,74.0,3.0,1.0,259,4,457,3673.0,16458.0,1.0,1057,13,3,3,80,0,12.0,3,3,12.0,9,5,8
